,ConvThread,MessageID,date,UserID,Channel,source,text,is_sarcastic
168,407.0,3084293,2023-04-30,5187732340,FashykDon - FashykDon.csv,Telegram,Потрібно допомогти братньому народу!,1
169,409.0,3076812,2023-04-28,1300318987,FashykDon - FashykDon.csv,Telegram,"дохтур, а у Вас є медичний халат з  лозунгом 
""Маю право на помилку!"" ?

😜",1
170,422.0,3048551,2023-04-21,466197312,FashykDon - FashykDon.csv,Telegram,"Ага, ось тобі стопка секретної інфи з генштабу, гортай. Вір і далі в поні і нашу пропаганду, реальність  трішки лаконічніша.",1
171,428.0,3026689,2023-04-16,5062306864,FashykDon - FashykDon.csv,Telegram,"Серйозно? Чому ж тоді між СРСР та Ізраїлєм завжди були напружені відносини? Ох ці кацапи із своїи 'вєлічієм', зовсім забули ( чи не знали), як з'явився на карті миру післявоєнний Ізраїль і що його завжди підтримували США",1
172,442.0,3012369,2023-04-13,571203167,FashykDon - FashykDon.csv,Telegram,ви толька пасматрітє как англосакси радасна зігуют біндеравцам,1
173,444.0,3009876,2023-04-12,5710091753,FashykDon - FashykDon.csv,Telegram,"Моя бабця хотіла щоб я був священиком. А я проти. Тепер дивлюсь на паші мерседес, і думаю, чому її не слухав?)",1
174,446.0,3003188,2023-04-10,5860490639,FashykDon - FashykDon.csv,Telegram,Іноді і я розумію.Мы ж одинарот,1
175,448.0,3548712,2023-09-05,5091168994,FashykDon - FashykDon.csv,Telegram,У мене аж сфінкс сжався від сміху.,1
176,22.0,199534,2023-12-26,919869804,FontanZaMilion - FontanZaMilion.csv,Telegram,Ви агент кремля 🌚,1
177,26.0,190177,2023-12-13,1830249564,FontanZaMilion - FontanZaMilion.csv,Telegram,Кошмарите насправді)),1
178,28.0,188701,2023-12-11,1621583522,FontanZaMilion - FontanZaMilion.csv,Telegram,"Вам треба було заходити на тендер по установці плитки в туалеті ..до ,речі ,такі самі прості і стандартні речі ,нам тоді так помпезно підносили...",1
179,35.0,176826,2023-11-22,344289131,FontanZaMilion - FontanZaMilion.csv,Telegram,Штраф 34к гривень і ізвєнєнія. Перед ними. 🤣🤣🤣,1
180,36.0,176334,2023-11-20,398927173,FontanZaMilion - FontanZaMilion.csv,Telegram,"Такого колапсу, як сьогодні,  навіть при Мамаї не було 😀",1
181,37.0,173858,2023-11-14,1621583522,FontanZaMilion - FontanZaMilion.csv,Telegram,Нажаль у Каті чарівної палички не має,1
182,38.0,172078,2023-11-08,469513168,FontanZaMilion - FontanZaMilion.csv,Telegram,"Ідеальних умов у нас немає і не буде. Просто надія всієї Полтави Катерина Ямщикова непер офіційно не зможе закупити ті дрони, а ті що розкрадають навіть на харчах точно не закуплять нічого.",1
183,44.0,165323,2023-10-12,301235146,FontanZaMilion - FontanZaMilion.csv,Telegram,Звідки в першокурсника гроші на іграшки? Підручними матеріалами дешевше🤦🏼‍♀️,1
184,52.0,161523,2023-09-28,958997934,FontanZaMilion - FontanZaMilion.csv,Telegram,А це вже сексистські наративи),1
185,56.0,157206,2023-09-14,2038994594,FontanZaMilion - FontanZaMilion.csv,Telegram,"Ямщікова, хдє рємонт мусарних баков?!",1
186,68.0,138515,2023-08-02,531036865,FontanZaMilion - FontanZaMilion.csv,Telegram,"Пане Олександр, ви до людей в кишеню не лізьте, в двічі дешевше, бач, хочуть!)))",1
187,71.0,136927,2023-07-29,131687239,FontanZaMilion - FontanZaMilion.csv,Telegram,Вам ніхто не повірить,1
188,72.0,136822,2023-07-29,1621583522,FontanZaMilion - FontanZaMilion.csv,Telegram,"Та по ньому видно ,що пахне з голоду",1
189,79.0,128658,2023-06-29,131687239,FontanZaMilion - FontanZaMilion.csv,Telegram,Як це немає? Ви бачили скільком людям в чаті не сподобалося її діяльность? Хіба цього вже недостатньо?,1
190,80.0,127994,2023-06-25,6016961286,FontanZaMilion - FontanZaMilion.csv,Telegram,У Бахмут! 🤟🏼😉,1
191,83.0,123583,2023-06-08,131687239,FontanZaMilion - FontanZaMilion.csv,Telegram,Ну по перше це робочі місця...🙄,1
192,88.0,114522,2023-04-20,301093193,FontanZaMilion - FontanZaMilion.csv,Telegram,"А багато з отих що хочуть валяти памятники, знають як виглядав жуков чи Ватутін? А Шухевич і Петлюра?
Можна легко зняти памятник Ватутіна  в Полтаві і потавити в Житомирі як Шухевичу. І навпаки. Головне, зірки на погонах стерти.
Все одно ніхто не дивиться на того ""мужика на коні""",1
193,94.0,103002,2023-02-25,546259226,FontanZaMilion - FontanZaMilion.csv,Telegram,"Ну в Полтаві точно є сенс боротися з ""вихідцями з Кавказу"" та мігрантами, куди не плюнь- одні іноземці",1
194,103.0,84139,2022-12-16,301093193,FontanZaMilion - FontanZaMilion.csv,Telegram,А чого ті люди пишуть вам? А не зразу в ООН?,1
195,139.0,17539,2021-06-15,546259226,FontanZaMilion - FontanZaMilion.csv,Telegram,"Та ці полтавці вічно чимось невдоволені, 100% хтось і на це скаржитися буде",1
196,155.0,4294,2021-01-08,131687239,FontanZaMilion - FontanZaMilion.csv,Telegram,"Нема вже нічого...Сучасна медицина сягнула невиданих висот... перемогла серцево-судинні, онко та інше...ба навіть старість перемогла...одне залишилось це страшний ГРВІ викликаний  ковід19...",1
197,157.0,3429,2020-12-24,673603836,FontanZaMilion - FontanZaMilion.csv,Telegram,"чому ви всі мовчите, що з'явилася програма по боротьбі з інсультами (не ТА програма яка була раніше, а інша - сама програмна програма), а ще почали трансплантувати нирки, дали можливість підприємцям забезпечити лікарні обладнанням і засобами захисту, а ще збільшили зарплату лікарям, і даже залучили гроші з коронавіруснуого фонду! Жодним папірєднікам такого ніколи не вдавалося!",1
